name,qtype,status,answer_count,class
kumlagk.se,CAA,NOERROR,0,NODATA
kumlagk.se,HTTPS,NXDOMAIN,0,NXDOMAIN
nextwavetech.se,A,NOERROR,2,POSITIVE
nextwavetech.se,AAAA,NOERROR,2,POSITIVE
nextwavetech.se,MX,NOERROR,0,NODATA
nextwavetech.se,TXT,NOERROR,0,NODATA
nextwavetech.se,NS,NOERROR,2,POSITIVE
nextwavetech.se,SOA,NOERROR,1,POSITIVE
nextwavetech.se,CAA,NOERROR,0,NODATA
nextwavetech.se,HTTPS,NXDOMAIN,0,NXDOMAIN
silva.se,A,NOERROR,1,POSITIVE
silva.se,AAAA,NOERROR,0,NODATA
silva.se,MX,NOERROR,1,POSITIVE
silva.se,TXT,NOERROR,6,POSITIVE
silva.se,NS,NOERROR,2,POSITIVE
silva.se,SOA,NOERROR,1,POSITIVE
silva.se,CAA,NOERROR,0,NODATA
silva.se,HTTPS,NXDOMAIN,0,NXDOMAIN
nearcloud.se,A,NOERROR,2,POSITIVE
nearcloud.se,AAAA,NOERROR,2,POSITIVE
nearcloud.se,MX,NOERROR,1,POSITIVE
nearcloud.se,TXT,NOERROR,3,POSITIVE
nearcloud.se,NS,NOERROR,2,POSITIVE
nearcloud.se,SOA,NOERROR,1,POSITIVE
nearcloud.se,CAA,NOERROR,0,NODATA
nearcloud.se,HTTPS,NXDOMAIN,0,NXDOMAIN
popularabagerier.se,A,NOERROR,2,POSITIVE
popularabagerier.se,AAAA,NOERROR,2,POSITIVE
popularabagerier.se,MX,NOERROR,2,POSITIVE
popularabagerier.se,TXT,NOERROR,0,NODATA
popularabagerier.se,NS,NOERROR,2,POSITIVE
popularabagerier.se,SOA,NOERROR,1,POSITIVE
popularabagerier.se,CAA,NOERROR,0,NODATA
popularabagerier.se,HTTPS,NXDOMAIN,0,NXDOMAIN
pcforalla.se,A,NOERROR,1,POSITIVE
pcforalla.se,AAAA,NOERROR,0,NODATA
pcforalla.se,MX,NOERROR,2,POSITIVE
pcforalla.se,TXT,NOERROR,5,POSITIVE
pcforalla.se,NS,NOERROR,2,POSITIVE
pcforalla.se,SOA,NOERROR,1,POSITIVE
pcforalla.se,CAA,NOERROR,0,NODATA
pcforalla.se,HTTPS,NXDOMAIN,0,NXDOMAIN
anicura.se,A,NOERROR,1,POSITIVE
anicura.se,AAAA,NOERROR,0,NODATA
anicura.se,MX,NOERROR,1,POSITIVE
anicura.se,TXT,ERROR,0,OTHER
anicura.se,NS,NOERROR,4,POSITIVE
anicura.se,SOA,NOERROR,1,POSITIVE
anicura.se,CAA,NOERROR,0,NODATA
anicura.se,HTTPS,NXDOMAIN,0,NXDOMAIN
seb.se,A,NOERROR,1,POSITIVE
seb.se,AAAA,NOERROR,0,NODATA
seb.se,MX,NOERROR,6,POSITIVE
seb.se,TXT,ERROR,0,OTHER
seb.se,NS,NOERROR,4,POSITIVE
seb.se,SOA,NOERROR,1,POSITIVE
seb.se,CAA,NOERROR,9,POSITIVE
seb.se,HTTPS,NXDOMAIN,0,NXDOMAIN
svd.se,A,NOERROR,2,POSITIVE
svd.se,AAAA,NOERROR,0,NODATA
svd.se,MX,NOERROR,5,POSITIVE
svd.se,TXT,ERROR,0,OTHER
svd.se,NS,NOERROR,4,POSITIVE
svd.se,SOA,NOERROR,1,POSITIVE
svd.se,CAA,NOERROR,7,POSITIVE
svd.se,HTTPS,NXDOMAIN,0,NXDOMAIN
strawberry.se,A,NOERROR,4,POSITIVE
strawberry.se,AAAA,NOERROR,12,POSITIVE
strawberry.se,MX,NOERROR,9,POSITIVE
strawberry.se,TXT,ERROR,0,OTHER
strawberry.se,NS,NOERROR,4,POSITIVE
strawberry.se,SOA,NOERROR,1,POSITIVE
strawberry.se,CAA,NOERROR,5,POSITIVE
strawberry.se,HTTPS,NXDOMAIN,0,NXDOMAIN
aditor.se,A,NOERROR,1,POSITIVE
aditor.se,AAAA,NOERROR,0,NODATA
aditor.se,MX,NOERROR,1,POSITIVE
aditor.se,TXT,ERROR,0,OTHER
aditor.se,NS,NOERROR,2,POSITIVE
aditor.se,SOA,NOERROR,1,POSITIVE
aditor.se,CAA,NOERROR,0,NODATA
aditor.se,HTTPS,NXDOMAIN,0,NXDOMAIN
bkhacken.se,A,NOERROR,1,POSITIVE
bkhacken.se,AAAA,NOERROR,0,NODATA
bkhacken.se,MX,NOERROR,1,POSITIVE
bkhacken.se,TXT,NOERROR,2,POSITIVE
bkhacken.se,NS,NOERROR,2,POSITIVE
bkhacken.se,SOA,NOERROR,1,POSITIVE
bkhacken.se,CAA,NOERROR,0,NODATA
bkhacken.se,HTTPS,NXDOMAIN,0,NXDOMAIN
gearloop.se,A,NOERROR,2,POSITIVE
gearloop.se,AAAA,NOERROR,2,POSITIVE
gearloop.se,MX,NOERROR,2,POSITIVE
gearloop.se,TXT,NOERROR,3,POSITIVE
gearloop.se,NS,NOERROR,2,POSITIVE
gearloop.se,SOA,NOERROR,1,POSITIVE
gearloop.se,CAA,NOERROR,0,NODATA
gearloop.se,HTTPS,NXDOMAIN,0,NXDOMAIN
otakuu.se,A,NXDOMAIN,0,NXDOMAIN
otakuu.se,AAAA,NXDOMAIN,0,NXDOMAIN
otakuu.se,MX,NXDOMAIN,0,NXDOMAIN
otakuu.se,TXT,NXDOMAIN,0,NXDOMAIN
otakuu.se,NS,NXDOMAIN,0,NXDOMAIN
otakuu.se,SOA,NXDOMAIN,0,NXDOMAIN
otakuu.se,CAA,NXDOMAIN,0,NXDOMAIN
otakuu.se,HTTPS,NXDOMAIN,0,NXDOMAIN
emp-shop.se,A,NOERROR,1,POSITIVE
emp-shop.se,AAAA,NOERROR,0,NODATA
emp-shop.se,MX,NOERROR,2,POSITIVE
emp-shop.se,TXT,NOERROR,8,POSITIVE
emp-shop.se,NS,NOERROR,3,POSITIVE
emp-shop.se,SOA,NOERROR,1,POSITIVE
emp-shop.se,CAA,ERROR,0,OTHER
emp-shop.se,HTTPS,NXDOMAIN,0,NXDOMAIN
samhallston.se,A,NOERROR,2,POSITIVE
samhallston.se,AAAA,NOERROR,2,POSITIVE
samhallston.se,MX,NOERROR,0,NODATA
samhallston.se,TXT,NOERROR,0,NODATA
samhallston.se,NS,NOERROR,2,POSITIVE
samhallston.se,SOA,NOERROR,1,POSITIVE
samhallston.se,CAA,NOERROR,0,NODATA
samhallston.se,HTTPS,NXDOMAIN,0,NXDOMAIN
mcf.se,A,NOERROR,1,POSITIVE
mcf.se,AAAA,NOERROR,1,POSITIVE
mcf.se,MX,NOERROR,2,POSITIVE
mcf.se,TXT,NOERROR,3,POSITIVE
mcf.se,NS,NOERROR,5,POSITIVE
mcf.se,SOA,NOERROR,1,POSITIVE
mcf.se,CAA,NOERROR,5,POSITIVE
mcf.se,HTTPS,NXDOMAIN,0,NXDOMAIN
skonhetskartan.se,A,NOERROR,2,POSITIVE
skonhetskartan.se,AAAA,NOERROR,2,POSITIVE
skonhetskartan.se,MX,NOERROR,2,POSITIVE
skonhetskartan.se,TXT,NOERROR,0,NODATA
skonhetskartan.se,NS,NOERROR,2,POSITIVE
skonhetskartan.se,SOA,NOERROR,1,POSITIVE
skonhetskartan.se,CAA,NOERROR,0,NODATA
skonhetskartan.se,HTTPS,NXDOMAIN,0,NXDOMAIN
mollyandmy.se,A,NOERROR,1,POSITIVE
mollyandmy.se,AAAA,NOERROR,0,NODATA
mollyandmy.se,MX,NOERROR,1,POSITIVE
mollyandmy.se,TXT,ERROR,0,OTHER
mollyandmy.se,NS,NOERROR,4,POSITIVE
mollyandmy.se,SOA,NOERROR,1,POSITIVE
mollyandmy.se,CAA,NOERROR,0,NODATA
mollyandmy.se,HTTPS,NXDOMAIN,0,NXDOMAIN
siljannews.se,A,NOERROR,1,POSITIVE
siljannews.se,AAAA,NOERROR,0,NODATA
siljannews.se,MX,NOERROR,2,POSITIVE
siljannews.se,TXT,NOERROR,2,POSITIVE
siljannews.se,NS,NOERROR,2,POSITIVE
siljannews.se,SOA,NOERROR,1,POSITIVE
siljannews.se,CAA,NOERROR,0,NODATA
siljannews.se,HTTPS,NXDOMAIN,0,NXDOMAIN
thatsup.se,A,NOERROR,3,POSITIVE
thatsup.se,AAAA,NOERROR,3,POSITIVE
thatsup.se,MX,NOERROR,5,POSITIVE
thatsup.se,TXT,ERROR,0,OTHER
thatsup.se,NS,NOERROR,2,POSITIVE
thatsup.se,SOA,NOERROR,1,POSITIVE
thatsup.se,CAA,NOERROR,0,NODATA
thatsup.se,HTTPS,NXDOMAIN,0,NXDOMAIN
reservdelaronline.se,A,NOERROR,1,POSITIVE
reservdelaronline.se,AAAA,NOERROR,0,NODATA
reservdelaronline.se,MX,NOERROR,1,POSITIVE
reservdelaronline.se,TXT,NOERROR,3,POSITIVE
reservdelaronline.se,NS,NOERROR,2,POSITIVE
reservdelaronline.se,SOA,NOERROR,1,POSITIVE
reservdelaronline.se,CAA,NOERROR,0,NODATA
reservdelaronline.se,HTTPS,NXDOMAIN,0,NXDOMAIN
dnbportal.se,A,NOERROR,2,POSITIVE
dnbportal.se,AAAA,NOERROR,2,POSITIVE
dnbportal.se,MX,NOERROR,1,POSITIVE
dnbportal.se,TXT,NOERROR,2,POSITIVE
dnbportal.se,NS,NOERROR,6,POSITIVE
dnbportal.se,SOA,NOERROR,1,POSITIVE
dnbportal.se,CAA,NOERROR,0,NODATA
dnbportal.se,HTTPS,NXDOMAIN,0,NXDOMAIN
automotorsport.se,A,NOERROR,1,POSITIVE
automotorsport.se,AAAA,NOERROR,0,NODATA
automotorsport.se,MX,NOERROR,1,POSITIVE
automotorsport.se,TXT,NOERROR,4,POSITIVE
automotorsport.se,NS,NOERROR,4,POSITIVE
automotorsport.se,SOA,NOERROR,1,POSITIVE
automotorsport.se,CAA,NOERROR,0,NODATA
automotorsport.se,HTTPS,NXDOMAIN,0,NXDOMAIN
unifaunonline.se,A,NOERROR,1,POSITIVE
unifaunonline.se,AAAA,NOERROR,0,NODATA
unifaunonline.se,MX,NOERROR,1,POSITIVE
unifaunonline.se,TXT,NOERROR,2,POSITIVE
unifaunonline.se,NS,NOERROR,5,POSITIVE
unifaunonline.se,SOA,NOERROR,1,POSITIVE
unifaunonline.se,CAA,NOERROR,0,NODATA
unifaunonline.se,HTTPS,NXDOMAIN,0,NXDOMAIN
spiris.se,A,NOERROR,2,POSITIVE
spiris.se,AAAA,NOERROR,2,POSITIVE
spiris.se,MX,NOERROR,1,POSITIVE
spiris.se,TXT,ERROR,0,OTHER
spiris.se,NS,NOERROR,2,POSITIVE
spiris.se,SOA,NOERROR,1,POSITIVE
spiris.se,CAA,NOERROR,0,NODATA
spiris.se,HTTPS,NXDOMAIN,0,NXDOMAIN
vklass.se,A,NOERROR,1,POSITIVE
vklass.se,AAAA,NOERROR,0,NODATA
vklass.se,MX,NOERROR,5,POSITIVE
vklass.se,TXT,ERROR,0,OTHER
vklass.se,NS,NOERROR,2,POSITIVE
vklass.se,SOA,NOERROR,1,POSITIVE
vklass.se,CAA,NOERROR,0,NODATA
vklass.se,HTTPS,NXDOMAIN,0,NXDOMAIN
bloggkanalen.se,A,NOERROR,2,POSITIVE
bloggkanalen.se,AAAA,NOERROR,2,POSITIVE
bloggkanalen.se,MX,NOERROR,0,NODATA
bloggkanalen.se,TXT,NOERROR,0,NODATA
bloggkanalen.se,NS,NOERROR,2,POSITIVE
bloggkanalen.se,SOA,NOERROR,1,POSITIVE
bloggkanalen.se,CAA,NOERROR,0,NODATA
bloggkanalen.se,HTTPS,NXDOMAIN,0,NXDOMAIN
icecat.se,A,NOERROR,1,POSITIVE
icecat.se,AAAA,NOERROR,0,NODATA
icecat.se,MX,NOERROR,1,POSITIVE
icecat.se,TXT,NOERROR,2,POSITIVE
icecat.se,NS,NOERROR,4,POSITIVE
icecat.se,SOA,NOERROR,1,POSITIVE
icecat.se,CAA,NOERROR,1,POSITIVE
icecat.se,HTTPS,NXDOMAIN,0,NXDOMAIN
boldfuture.se,A,NOERROR,2,POSITIVE
boldfuture.se,AAAA,NOERROR,2,POSITIVE
boldfuture.se,MX,NOERROR,0,NODATA
boldfuture.se,TXT,NOERROR,0,NODATA
boldfuture.se,NS,NOERROR,2,POSITIVE
boldfuture.se,SOA,NOERROR,1,POSITIVE
boldfuture.se,CAA,NOERROR,0,NODATA
boldfuture.se,HTTPS,NXDOMAIN,0,NXDOMAIN
zmarta.se,A,NOERROR,4,POSITIVE
zmarta.se,AAAA,NOERROR,0,NODATA
zmarta.se,MX,NOERROR,1,POSITIVE
zmarta.se,TXT,ERROR,0,OTHER
zmarta.se,NS,NOERROR,4,POSITIVE
zmarta.se,SOA,NOERROR,1,POSITIVE
zmarta.se,CAA,NOERROR,0,NODATA
zmarta.se,HTTPS,NXDOMAIN,0,NXDOMAIN
insiktsarenan.se,A,NOERROR,2,POSITIVE
insiktsarenan.se,AAAA,NOERROR,2,POSITIVE
insiktsarenan.se,MX,NOERROR,0,NODATA
insiktsarenan.se,TXT,NOERROR,0,NODATA
insiktsarenan.se,NS,NOERROR,2,POSITIVE
insiktsarenan.se,SOA,NOERROR,1,POSITIVE
insiktsarenan.se,CAA,NOERROR,0,NODATA
insiktsarenan.se,HTTPS,NXDOMAIN,0,NXDOMAIN
trafikskolaonline.se,A,NOERROR,1,POSITIVE
trafikskolaonline.se,AAAA,NOERROR,0,NODATA
trafikskolaonline.se,MX,NOERROR,5,POSITIVE
trafikskolaonline.se,TXT,ERROR,0,OTHER
trafikskolaonline.se,NS,NOERROR,4,POSITIVE
trafikskolaonline.se,SOA,NOERROR,1,POSITIVE
trafikskolaonline.se,CAA,NOERROR,0,NODATA
trafikskolaonline.se,HTTPS,NXDOMAIN,0,NXDOMAIN
teknikstrategen.se,A,NOERROR,2,POSITIVE
teknikstrategen.se,AAAA,NOERROR,2,POSITIVE
teknikstrategen.se,MX,NOERROR,0,NODATA
teknikstrategen.se,TXT,NOERROR,0,NODATA
teknikstrategen.se,NS,NOERROR,2,POSITIVE
teknikstrategen.se,SOA,NOERROR,1,POSITIVE
teknikstrategen.se,CAA,NOERROR,0,NODATA
teknikstrategen.se,HTTPS,NXDOMAIN,0,NXDOMAIN
viacon.se,A,NOERROR,1,POSITIVE
viacon.se,AAAA,NOERROR,0,NODATA
viacon.se,MX,NOERROR,1,POSITIVE
viacon.se,TXT,NOERROR,2,POSITIVE
viacon.se,NS,NOERROR,4,POSITIVE
viacon.se,SOA,NOERROR,1,POSITIVE
viacon.se,CAA,NOERROR,0,NODATA
viacon.se,HTTPS,NXDOMAIN,0,NXDOMAIN
evify.se,A,NOERROR,2,POSITIVE
evify.se,AAAA,NOERROR,0,NODATA
evify.se,MX,NOERROR,5,POSITIVE
evify.se,TXT,NOERROR,4,POSITIVE
evify.se,NS,NOERROR,2,POSITIVE
evify.se,SOA,NOERROR,1,POSITIVE
evify.se,CAA,NOERROR,0,NODATA
evify.se,HTTPS,NXDOMAIN,0,NXDOMAIN
trafiktestet.se,A,NOERROR,1,POSITIVE
trafiktestet.se,AAAA,NOERROR,1,POSITIVE
trafiktestet.se,MX,NOERROR,2,POSITIVE
trafiktestet.se,TXT,NOERROR,2,POSITIVE
trafiktestet.se,NS,NOERROR,2,POSITIVE
trafiktestet.se,SOA,NOERROR,1,POSITIVE
trafiktestet.se,CAA,NOERROR,0,NODATA
trafiktestet.se,HTTPS,NXDOMAIN,0,NXDOMAIN
historiska.se,A,NOERROR,1,POSITIVE
historiska.se,AAAA,NOERROR,0,NODATA
historiska.se,MX,NOERROR,1,POSITIVE
historiska.se,TXT,ERROR,0,OTHER
historiska.se,NS,NOERROR,4,POSITIVE
historiska.se,SOA,NOERROR,1,POSITIVE
historiska.se,CAA,NOERROR,0,NODATA
historiska.se,HTTPS,NXDOMAIN,0,NXDOMAIN
travzonen.se,A,NOERROR,1,POSITIVE
travzonen.se,AAAA,NOERROR,1,POSITIVE
travzonen.se,MX,NOERROR,1,POSITIVE
travzonen.se,TXT,NOERROR,1,POSITIVE
travzonen.se,NS,NOERROR,2,POSITIVE
travzonen.se,SOA,NOERROR,1,POSITIVE
travzonen.se,CAA,NOERROR,0,NODATA
travzonen.se,HTTPS,NXDOMAIN,0,NXDOMAIN
baraenkakatill.se,A,NOERROR,1,POSITIVE
baraenkakatill.se,AAAA,NOERROR,0,NODATA
baraenkakatill.se,MX,NOERROR,1,POSITIVE
baraenkakatill.se,TXT,NOERROR,1,POSITIVE
baraenkakatill.se,NS,NOERROR,2,POSITIVE
baraenkakatill.se,SOA,NOERROR,1,POSITIVE
baraenkakatill.se,CAA,NOERROR,0,NODATA
baraenkakatill.se,HTTPS,NXDOMAIN,0,NXDOMAIN
takarbeten-halmstad.se,A,NOERROR,1,POSITIVE
takarbeten-halmstad.se,AAAA,NOERROR,0,NODATA
takarbeten-halmstad.se,MX,NOERROR,2,POSITIVE
takarbeten-halmstad.se,TXT,NOERROR,0,NODATA
takarbeten-halmstad.se,NS,NOERROR,2,POSITIVE
takarbeten-halmstad.se,SOA,NOERROR,1,POSITIVE
takarbeten-halmstad.se,CAA,NOERROR,0,NODATA
takarbeten-halmstad.se,HTTPS,NXDOMAIN,0,NXDOMAIN
smarteye.se,A,NOERROR,1,POSITIVE
smarteye.se,AAAA,NOERROR,0,NODATA
smarteye.se,MX,NOERROR,1,POSITIVE
smarteye.se,TXT,ERROR,0,OTHER
smarteye.se,NS,NOERROR,2,POSITIVE
smarteye.se,SOA,NOERROR,1,POSITIVE
smarteye.se,CAA,NOERROR,0,NODATA
smarteye.se,HTTPS,NXDOMAIN,0,NXDOMAIN
bikeline.se,A,NOERROR,2,POSITIVE
bikeline.se,AAAA,NOERROR,2,POSITIVE
bikeline.se,MX,NOERROR,0,NODATA
bikeline.se,TXT,NOERROR,1,POSITIVE
bikeline.se,NS,NOERROR,2,POSITIVE
bikeline.se,SOA,NOERROR,1,POSITIVE
bikeline.se,CAA,NOERROR,0,NODATA
bikeline.se,HTTPS,NXDOMAIN,0,NXDOMAIN
proshop.se,A,NOERROR,2,POSITIVE
proshop.se,AAAA,NOERROR,2,POSITIVE
proshop.se,MX,NOERROR,1,POSITIVE
proshop.se,TXT,ERROR,0,OTHER
proshop.se,NS,NOERROR,2,POSITIVE
proshop.se,SOA,NOERROR,1,POSITIVE
proshop.se,CAA,NOERROR,0,NODATA
proshop.se,HTTPS,NXDOMAIN,0,NXDOMAIN
stupi.se,A,ERROR,0,OTHER
stupi.se,AAAA,NOERROR,0,NODATA
stupi.se,MX,NOERROR,1,POSITIVE
stupi.se,TXT,NOERROR,1,POSITIVE
stupi.se,NS,NOERROR,4,POSITIVE
stupi.se,SOA,NOERROR,1,POSITIVE
stupi.se,CAA,NOERROR,0,NODATA
stupi.se,HTTPS,NXDOMAIN,0,NXDOMAIN
ekonomiriktning.se,A,NOERROR,2,POSITIVE
ekonomiriktning.se,AAAA,NOERROR,2,POSITIVE
ekonomiriktning.se,MX,NOERROR,0,NODATA
ekonomiriktning.se,TXT,NOERROR,0,NODATA
ekonomiriktning.se,NS,NOERROR,2,POSITIVE
ekonomiriktning.se,SOA,NOERROR,1,POSITIVE
ekonomiriktning.se,CAA,NOERROR,0,NODATA
ekonomiriktning.se,HTTPS,NXDOMAIN,0,NXDOMAIN
kronofogden.se,A,NOERROR,1,POSITIVE
kronofogden.se,AAAA,NOERROR,1,POSITIVE
kronofogden.se,MX,NOERROR,3,POSITIVE
kronofogden.se,TXT,ERROR,0,OTHER
kronofogden.se,NS,NOERROR,7,POSITIVE
kronofogden.se,SOA,NOERROR,1,POSITIVE
kronofogden.se,CAA,NOERROR,5,POSITIVE
kronofogden.se,HTTPS,NXDOMAIN,0,NXDOMAIN
atg.se,A,NOERROR,1,POSITIVE
atg.se,AAAA,NOERROR,0,NODATA
atg.se,MX,NOERROR,1,POSITIVE
atg.se,TXT,ERROR,0,OTHER
atg.se,NS,NOERROR,4,POSITIVE
atg.se,SOA,NOERROR,1,POSITIVE
atg.se,CAA,NOERROR,0,NODATA
atg.se,HTTPS,NXDOMAIN,0,NXDOMAIN
luxplus.se,A,NOERROR,3,POSITIVE
luxplus.se,AAAA,NOERROR,3,POSITIVE
luxplus.se,MX,NOERROR,1,POSITIVE
luxplus.se,TXT,NOERROR,6,POSITIVE
luxplus.se,NS,NOERROR,2,POSITIVE
luxplus.se,SOA,NOERROR,1,POSITIVE
luxplus.se,CAA,NOERROR,0,NODATA
luxplus.se,HTTPS,NXDOMAIN,0,NXDOMAIN
lyreco.se,A,NOERROR,1,POSITIVE
lyreco.se,AAAA,NOERROR,0,NODATA
lyreco.se,MX,NOERROR,0,NODATA
lyreco.se,TXT,NOERROR,3,POSITIVE
lyreco.se,NS,NOERROR,2,POSITIVE
lyreco.se,SOA,NOERROR,1,POSITIVE
lyreco.se,CAA,NOERROR,0,NODATA
lyreco.se,HTTPS,NXDOMAIN,0,NXDOMAIN
uret.se,A,NOERROR,4,POSITIVE
uret.se,AAAA,NOERROR,0,NODATA
uret.se,MX,NOERROR,1,POSITIVE
uret.se,TXT,NOERROR,3,POSITIVE
uret.se,NS,NOERROR,4,POSITIVE
uret.se,SOA,NOERROR,1,POSITIVE
uret.se,CAA,NOERROR,0,NODATA
uret.se,HTTPS,NXDOMAIN,0,NXDOMAIN
zetup.se,A,NOERROR,1,POSITIVE
zetup.se,AAAA,NOERROR,0,NODATA
zetup.se,MX,NOERROR,1,POSITIVE
zetup.se,TXT,NOERROR,6,POSITIVE
zetup.se,NS,NOERROR,3,POSITIVE
zetup.se,SOA,NOERROR,1,POSITIVE
zetup.se,CAA,NOERROR,0,NODATA
zetup.se,HTTPS,NXDOMAIN,0,NXDOMAIN
stockholm.se,A,NOERROR,1,POSITIVE
stockholm.se,AAAA,NOERROR,1,POSITIVE
stockholm.se,MX,NOERROR,2,POSITIVE
stockholm.se,TXT,ERROR,0,OTHER
stockholm.se,NS,NOERROR,5,POSITIVE
stockholm.se,SOA,NOERROR,1,POSITIVE
stockholm.se,CAA,NOERROR,4,POSITIVE
stockholm.se,HTTPS,NXDOMAIN,0,NXDOMAIN
ordkompassen.se,A,NOERROR,2,POSITIVE
ordkompassen.se,AAAA,NOERROR,2,POSITIVE
ordkompassen.se,MX,NOERROR,0,NODATA
ordkompassen.se,TXT,NOERROR,0,NODATA
ordkompassen.se,NS,NOERROR,2,POSITIVE
ordkompassen.se,SOA,NOERROR,1,POSITIVE
ordkompassen.se,CAA,NOERROR,0,NODATA
ordkompassen.se,HTTPS,NXDOMAIN,0,NXDOMAIN
lfc.se,A,NOERROR,3,POSITIVE
lfc.se,AAAA,NOERROR,3,POSITIVE
lfc.se,MX,NOERROR,1,POSITIVE
lfc.se,TXT,NOERROR,2,POSITIVE
lfc.se,NS,NOERROR,2,POSITIVE
lfc.se,SOA,NOERROR,1,POSITIVE
lfc.se,CAA,NOERROR,0,NODATA
lfc.se,HTTPS,NXDOMAIN,0,NXDOMAIN
naturkompaniet.se,A,NOERROR,2,POSITIVE
naturkompaniet.se,AAAA,NOERROR,0,NODATA
naturkompaniet.se,MX,NOERROR,1,POSITIVE
naturkompaniet.se,TXT,ERROR,0,OTHER
naturkompaniet.se,NS,NOERROR,2,POSITIVE
naturkompaniet.se,SOA,NOERROR,1,POSITIVE
naturkompaniet.se,CAA,NOERROR,0,NODATA
naturkompaniet.se,HTTPS,NXDOMAIN,0,NXDOMAIN
niiinis.se,A,NOERROR,3,POSITIVE
niiinis.se,AAAA,NOERROR,3,POSITIVE
niiinis.se,MX,NOERROR,2,POSITIVE
niiinis.se,TXT,NOERROR,2,POSITIVE
niiinis.se,NS,NOERROR,2,POSITIVE
niiinis.se,SOA,NOERROR,1,POSITIVE
niiinis.se,CAA,NOERROR,0,NODATA
niiinis.se,HTTPS,NXDOMAIN,0,NXDOMAIN
flygresor.se,A,NOERROR,3,POSITIVE
flygresor.se,AAAA,NOERROR,3,POSITIVE
flygresor.se,MX,NOERROR,7,POSITIVE
flygresor.se,TXT,NOERROR,4,POSITIVE
flygresor.se,NS,NOERROR,2,POSITIVE
flygresor.se,SOA,NOERROR,1,POSITIVE
flygresor.se,CAA,NOERROR,0,NODATA
flygresor.se,HTTPS,NXDOMAIN,0,NXDOMAIN
the50episodes.se,A,NOERROR,2,POSITIVE
the50episodes.se,AAAA,NOERROR,2,POSITIVE
the50episodes.se,MX,NOERROR,0,NODATA
the50episodes.se,TXT,NOERROR,0,NODATA
the50episodes.se,NS,NOERROR,2,POSITIVE
the50episodes.se,SOA,NOERROR,1,POSITIVE
the50episodes.se,CAA,NOERROR,0,NODATA
the50episodes.se,HTTPS,NXDOMAIN,0,NXDOMAIN
kryddlandet.se,A,NOERROR,2,POSITIVE
kryddlandet.se,AAAA,NOERROR,2,POSITIVE
kryddlandet.se,MX,NOERROR,1,POSITIVE
kryddlandet.se,TXT,NOERROR,1,POSITIVE
kryddlandet.se,NS,NOERROR,2,POSITIVE
kryddlandet.se,SOA,NOERROR,1,POSITIVE
kryddlandet.se,CAA,NOERROR,0,NODATA
kryddlandet.se,HTTPS,NXDOMAIN,0,NXDOMAIN
kampanjveckan.se,A,NOERROR,1,POSITIVE
kampanjveckan.se,AAAA,NOERROR,0,NODATA
kampanjveckan.se,MX,NOERROR,4,POSITIVE
kampanjveckan.se,TXT,NOERROR,1,POSITIVE
kampanjveckan.se,NS,NOERROR,3,POSITIVE
kampanjveckan.se,SOA,NOERROR,1,POSITIVE
kampanjveckan.se,CAA,NOERROR,0,NODATA
kampanjveckan.se,HTTPS,NXDOMAIN,0,NXDOMAIN
sssb.se,A,NOERROR,1,POSITIVE
sssb.se,AAAA,NOERROR,0,NODATA
sssb.se,MX,NOERROR,1,POSITIVE
sssb.se,TXT,ERROR,0,OTHER
sssb.se,NS,NOERROR,3,POSITIVE
sssb.se,SOA,NOERROR,1,POSITIVE
sssb.se,CAA,NOERROR,0,NODATA
sssb.se,HTTPS,NXDOMAIN,0,NXDOMAIN
deloox.se,A,NOERROR,1,POSITIVE
deloox.se,AAAA,NOERROR,0,NODATA
deloox.se,MX,NOERROR,1,POSITIVE
deloox.se,TXT,ERROR,0,OTHER
deloox.se,NS,NOERROR,3,POSITIVE
deloox.se,SOA,NOERROR,1,POSITIVE
deloox.se,CAA,NOERROR,2,POSITIVE
deloox.se,HTTPS,NXDOMAIN,0,NXDOMAIN
gotakanal.se,A,NOERROR,1,POSITIVE
gotakanal.se,AAAA,NOERROR,0,NODATA
gotakanal.se,MX,NOERROR,1,POSITIVE
gotakanal.se,TXT,ERROR,0,OTHER
gotakanal.se,NS,NOERROR,2,POSITIVE
gotakanal.se,SOA,NOERROR,1,POSITIVE
gotakanal.se,CAA,NOERROR,0,NODATA
gotakanal.se,HTTPS,NXDOMAIN,0,NXDOMAIN
mdlabs.se,A,NOERROR,0,NODATA
mdlabs.se,AAAA,NOERROR,0,NODATA
mdlabs.se,MX,NOERROR,6,POSITIVE
mdlabs.se,TXT,NOERROR,1,POSITIVE
mdlabs.se,NS,NOERROR,2,POSITIVE
mdlabs.se,SOA,NOERROR,1,POSITIVE
mdlabs.se,CAA,NOERROR,0,NODATA
mdlabs.se,HTTPS,NXDOMAIN,0,NXDOMAIN
transportstyling.se,A,NOERROR,2,POSITIVE
transportstyling.se,AAAA,NOERROR,2,POSITIVE
transportstyling.se,MX,NOERROR,1,POSITIVE
transportstyling.se,TXT,NOERROR,2,POSITIVE
transportstyling.se,NS,NOERROR,2,POSITIVE
transportstyling.se,SOA,NOERROR,1,POSITIVE
transportstyling.se,CAA,NOERROR,0,NODATA
transportstyling.se,HTTPS,NXDOMAIN,0,NXDOMAIN
arcsin.se,A,NOERROR,2,POSITIVE
arcsin.se,AAAA,NOERROR,0,NODATA
arcsin.se,MX,NOERROR,6,POSITIVE
arcsin.se,TXT,NOERROR,1,POSITIVE
